user_id,event_id,interaction_type,weight,created_at,updated_at,original_user_id,original_event_id
fb0a2513da5f32b4e2a374f6,f7b9ae936c65f7f7f0a702a1,search,0.55,2023-10-31T23:11:42Z,2023-10-31T23:11:42Z,1a9c2ed73db0e6eb1ab35224,f3ded1a9ecfb1cfe4501b7e3
326f421512542b217553c806,11f701baea99912ea48bf481,search,0.55,2024-01-27T11:23:33Z,2024-01-27T11:23:33Z,bda5adfc0aacfce7efce78b5,343cefe0de3fde8eb7fe49ac
76bf837164904668abc7eb9f,452804744ae4cd638481050b,view,0.3,2023-02-27T16:47:11Z,2023-02-27T16:47:11Z,b8beeba0f0e9dcfeeb8bdb2b,e1d8733a4eac8e87f6bc8ae2
1fc63dfec1158441998a7364,0ef08acc2e4eb13774ec812b,search,0.55,2023-05-07T02:55:13Z,2023-05-07T02:55:13Z,68deee03a079566f163b35ad,125d4d6f96f30962ec28bd7e
134df5c8f4f1c46b868d5c78,1955ee56086c4e9d79e35aa0,book,0.75,2023-08-04T17:50:26Z,2023-08-04T17:50:26Z,d30dad5915a05ebabc4fddfb,8b548e20690aad189c97eb31
5a642f7d0b09c8502696b7a7,f0ca98b4074c5e8273dd7baa,search,0.55,2024-04-28T15:47:05Z,2024-04-28T15:47:05Z,4aa754992ebff4eaeca928eb,ec0cbcc6e0771aff0e582532
96f5a603f7310c88e57f27f4,408f66def075926baea9466e,view,0.3,2023-03-28T09:50:39Z,2023-03-28T09:50:39Z,6d9f4bf7851fcbcefcc92cc6,287de4eaf3bbddb6e6ef5b0b
15d0d0de8bbb1d4468be8ec3,104c009477c1e636b936ea35,book,0.75,2023-06-04T17:39:29Z,2023-06-04T17:39:29Z,e4dfe8f1d61e2bedcebed314,881cbb9d3f4d7aafb5ba26bc
0e03ad260e6fcb425c630642,becd945c875b0463150314e0,search,0.55,2023-12-17T12:24:06Z,2023-12-17T12:24:06Z,2f158abdbdba64e78abcdf27,66a3d774daeeee0c11d878f6
c13f2e29ba92d6ebd0d806bf,fd1e2bc7fd8c3346c52af2ab,search,0.55,2024-01-24T09:34:50Z,2024-01-24T09:34:50Z,0c54cb4adfcde89db488b2dc,fa94d2ccfc5440dcb1e98240
d8b2b206316553d37e8be22b,d3e641029aeb782088895312,book,0.75,2023-03-03T03:38:53Z,2023-03-03T03:38:53Z,91fd62587e23755a5bda4acc,caf4d067a3e8a2546bdedda4
1f079a6cf315342b89523f14,ff15d3a3554572cd5a206ccd,view,0.3,2023-05-16T12:28:36Z,2023-05-16T12:28:36Z,f3ac9b51b8cbd86196dec5b7,3ddb58c2ce1ecbce672cc5de
b067f8ea6f5e74b2e34f9bf9,37cd4c05ca94d128220a6341,view,0.3,2024-02-26T05:08:42Z,2024-02-26T05:08:42Z,93e5ca5adedc1c0a82f709d9,11b33a0e6f45d94fdcc0f2d3
8b3b4b6170e4c5dc9b43dcf3,18144236ce1c7478db529bc6,view,0.3,2024-03-24T12:21:36Z,2024-03-24T12:21:36Z,7827a19545fceed2dc425f83,f39bacbfbec4d73e170a0791
ddf50e1f89778a706c35d94e,256bc6c94ef258514d03419e,view,0.3,2024-05-03T17:21:15Z,2024-05-03T17:21:15Z,976d6ccbe382dd6daa2d9a89,e5e50cacd3fa5faf6bf10206
5d0267881f0efd1672f56a0b,91295d7813b206d96a5a1428,book,0.75,2023-03-25T08:18:38Z,2023-03-25T08:18:38Z,40ccabe0765f9ccea57aa5fa,de4dd33b0ac8f270aca2db5d
baa646d9fd27469e8e944ca8,62b28eb922a79e95635c297e,view,0.3,2023-08-07T02:17:12Z,2023-08-07T02:17:12Z,27ff98db601961b0db0bf811,fbfb3eea24f2afedaa8c364d
e3a03ea4856f4c39973754eb,5159a1341c2425993477ef1a,book,0.75,2023-04-29T10:21:14Z,2023-04-29T10:21:14Z,e3ceac574d418afdfef30e3c,be03b7ee783ddb2ee7b63ce6
ab562fe2e2eb59ce33361929,8db0a32c687fa2e6b11a168b,view,0.3,2023-03-11T02:28:35Z,2023-03-11T02:28:35Z,b7400fe93f2f5f5b6df4f311,eca4dfecebb6f85054afd0a8
1eefeed9e57f2c21d62dfaa9,68ebc402b2cbf700e351062d,view,0.3,2023-09-23T20:22:12Z,2023-09-23T20:22:12Z,b5cfcbc5ea912bddeda58aba,9913ab2f01b27cde980c74ab
fa3c7b220b04650a239663c0,b4368c868d451be693a4d99f,view,0.3,2024-02-07T19:30:55Z,2024-02-07T19:30:55Z,4604dd6bd2188ea8ff98df4b,7aac4b47abfc19e87a1c764e
1684ff63099e2d71ea3328e1,8ef0973a78e5e9ef72d9cd56,attended,1.0,2023-03-13T22:24:33Z,2023-03-13T22:24:33Z,bea7f8dad92590427742a59c,05e00ef192b0801dadac8cf9
91cd07b887e92ae1baff89fb,aada2eaa2d4aed6797375529,book,0.75,2023-05-11T16:15:46Z,2023-05-11T16:15:46Z,9a2c3aad775b35bffff379dd,06dddb33ebffb2ecaccab162
3d05ea6c72d60d9b76af54b1,82245b965ece07bbaa2abb1f,attended,1.0,2024-04-20T01:15:36Z,2024-04-20T01:15:36Z,d9ebcedccf81dbdfad71a0eb,9a4bc78eca584c09d6074b3a
7f242e2935c642f5571fcfa3,4f11625e969f2864d0c38527,view,0.3,2023-04-08T13:07:12Z,2023-04-08T13:07:12Z,683784fa16f1c972f90e1e53,86de1cf6fe43d2a3464ce3c8
d2ca6c932764d6cf3bcbb82a,0becdcc04d8a3f8948190c3f,search,0.55,2023-10-19T01:58:24Z,2023-10-19T01:58:24Z,c02692973cf93dc5bb227ec4,ac4bf5a6800447b8bc08ceb0
376ca87dcbf385729bd4904a,a529181c0646ee342d0b96fe,search,0.55,2023-12-09T22:07:58Z,2023-12-09T22:07:58Z,da9f3eaea9fddafcaf9fbf71,c1f6d53f403cc9f3e03d4e49
689c5f9f2771292a0ce85aa3,dc8d0c330601aa3652fc503b,view,0.3,2023-06-02T12:05:24Z,2023-06-02T12:05:24Z,91fa695a11d30e39e0bba55e,29ddb35541ac923de24abb93
560b18f909d8d68937733b73,dd0aa4d23429a8e7b3aaecf8,view,0.3,2023-09-21T07:57:22Z,2023-09-21T07:57:22Z,ff4a19eb31929ed52a93ba07,d7185cdb7a059f314df3b748
ac3487d06e4bf254371ca2ef,7ea8dfcb9b88282086c82303,view,0.3,2023-09-06T16:30:34Z,2023-09-06T16:30:34Z,bd90052188ceb3f0e4223c0f,c7daf95c7efac8abbd9b166b
977df26c60925225dc88b3cc,a5807efcbc6d92df5d4d1d08,search,0.55,2024-03-17T03:09:39Z,2024-03-17T03:09:39Z,735dc62cf9633fadf28417fe,0e2b7f55928aea5439a9b87d
3b618acd74c10f63055bcfef,2ce1bb237a944b30ad66aa37,view,0.3,2023-02-09T08:29:24Z,2023-02-09T08:29:24Z,0c930e1244348dea7217e4ba,2d54bbb4cdddfcfabf1c9d2a
8b1a5a0635c8d568a4f0e32d,b4368c868d451be693a4d99f,view,0.3,2024-04-04T22:45:02Z,2024-04-04T22:45:02Z,ec386e21427ffadb7ff912c3,275c70b3e77c8eedbc0ab6cc
2094574b201a0a8993558373,8947ae34de2ea4a8ee7dbe2f,search,0.55,2023-07-05T01:33:34Z,2023-07-05T01:33:34Z,adaef10291f3ffc1c0b6af6c,f4dd49c1a23a3cf1e3bdb2ea
d502c70910cbd986abffc770,15684fba01828149350bc6e0,view,0.3,2023-01-03T07:14:10Z,2023-01-03T07:14:10Z,eceb41afc9c6abcde6eebd1c,9152396ba67e00b97b38cab3
6c921a6191c24310dd7bb45c,bbd8c864cedd5ec5a7d47e92,attended,1.0,2023-07-09T14:02:26Z,2023-07-09T14:02:26Z,ae5d3a4ab47a2fd04de7e3ff,c3ba87ce2fbf1bdebe5c60c4
9c7c94efbae969017287c9a9,6c0f1883df4413f2cb540dce,view,0.3,2023-02-20T21:11:06Z,2023-02-20T21:11:06Z,f41fd9db1cfb4235fb3b2e4e,1eb4edc77716c7cf1cfa31a9
185dd59f556cec8715a4068f,a62ab64cd2e79ce9e2f5cf43,book,0.75,2024-05-13T00:10:17Z,2024-05-13T00:10:17Z,dec9bffb031cc5dce83f3a59,4f8ffea1e972cedfd12eb3f1
dd77ef2992da37cd91a1572a,ecad31d3fd96043d9bb9299a,book,0.75,2023-10-13T14:04:55Z,2023-10-13T14:04:55Z,6da27ccce00ccf70fcfd00fb,c2dec35515d8e3a43b0cffc1
89543e619c2e4bf88918cffb,75f0c3f318647ced1457f74b,search,0.55,2023-09-20T17:24:28Z,2023-09-20T17:24:28Z,c4d5c0acf1bfdf8ff080c050,4dfd69edef8c7dc1dc2b26aa
